paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_2_1,categorization_rating
gelman_wellman_1991,2,25,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it is no longer a toy box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,26,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, the toy box would still be considered a toy box even if it were moved across the room.",no
gelman_wellman_1991,2,27,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would be considered more of a storage box at that point.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,28,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"Yes, it would still be considered a toy box.","Yes, it would still be considered a toy box.",yes
gelman_wellman_1991,2,29,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it is no longer a toy box.","Yes, it is still a toy box.",no
gelman_wellman_1991,2,30,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"Yes, it would still be considered a toy box.","Yes, it would still be considered a toy box.",yes
gelman_wellman_1991,2,31,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box.","Yes, it would still be a toy box.",no
gelman_wellman_1991,2,32,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would no longer be a toy box without the exterior. The exterior is necessary to give it the function of being a toy box.","Yes, it would still be a toy box.",yes
gelman_wellman_1991,2,33,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"No, it would be considered a box.","Yes, it would still be considered a toy box.",no
gelman_wellman_1991,2,34,transformation,outside_removal,"2*(age) x 2*(item type: inside-relevant, containers) x 2*(question type: inside removal, outside removal) ANOVA",glm(response ~ item type*question type),False,toybox_outside_removed,"What if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides?",categorization,Is it still a toy box?,"After the special operation, the thing is a",,,,,,,,,,,,,,,,What if you drag the toy box across the room?,movement,Is it still a toy box?,,Both insides and outsides are irrelevant to the object’s identity.  Participants will be more likely to say it is still a toy box on outside removal. ,"if you take off the stuff outside of the toy box, you know, the paint, and get rid of it and all you have left are the insides, it is still a toy box.","Yes, it is still a toy box.",maybe
